"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"统计与概率","6","2016","全国II卷-理科","10","1","single_choice","","随机模拟求圆周率近似值，核心是概率中的几何概型。","2016-全国II卷-理科::10::occ1"
"统计与概率","7","2016","全国II卷-理科","18","1","solution","","概率计算与期望，核心是概率与统计。","2016-全国II卷-理科::18::occ1"
"统计与概率","8","2016","全国II卷-文科","8","1","single_choice","","几何概型求概率，核心是概率。","2016-全国II卷-文科::8::occ1"
"统计与概率","9","2016","全国II卷-文科","9","1","single_choice","","程序框图，秦九韶算法，核心是算法，归入统计与概率。","2016-全国II卷-文科::9::occ1"
"统计与概率","10","2016","全国II卷-文科","16","1","fill_blank","","逻辑推理与概率结合，核心是概率中的推理。","2016-全国II卷-文科::16::occ1"
"统计与概率","11","2016","全国II卷-文科","18","1","solution","","用频率估计概率，计算保费估计值，核心是统计与概率。","2016-全国II卷-文科::18::occ1"
"统计与概率","12","2016","全国I卷-理科","4","1","single_choice","","几何概型求概率，核心是概率。","2016-全国I卷-理科::4::occ1"
"统计与概率","13","2016","全国I卷-理科","9","1","single_choice","","程序框图，循环结构，核心是算法，归入统计与概率。","2016-全国I卷-理科::9::occ1"
"统计与概率","14","2016","全国I卷-理科","19","1","solution","","离散型随机变量分布列及期望决策，核心是概率统计。","2016-全国I卷-理科::19::occ1"
"统计与概率","15","2016","全国I卷-文科","3","1","single_choice","","古典概型求概率，核心是概率。","2016-全国I卷-文科::3::occ1"
"统计与概率","16","2016","全国I卷-文科","10","1","single_choice","","程序框图，循环结构，核心是算法，归入统计与概率。","2016-全国I卷-文科::10::occ1"
"统计与概率","17","2016","全国I卷-文科","19","1","solution","","统计决策问题，核心是统计与概率。","2016-全国I卷-文科::19::occ1"
"统计与概率","18","2017","全国III卷-理科","3","1","single_choice","","根据折线图分析数据，核心是统计。","2017-全国III卷-理科::3::occ1"
"统计与概率","19","2017","全国III卷-理科","7","1","single_choice","","程序框图，涉及循环结构，核心是算法，但通常归入统计与概率？实际上程序框图常单独或归入其他，但这里按常规归入统计与概率？更准确应归入算法，但无此专题，可归入统计与概率？或数列？实际上程序框图常与数列结合，但此处是循环求和，可归入数列？但输出S的值，核心是算法，但无对应专题，通常高考题中程序框图题归入统计与概率或数列？根据常见分类，程序框图常归入统计与概率（算法初步），但本题是求S<91的最小N，涉及循环，可归入数列？但更常见是归入统计与概率。为统一，归入统计与概率。","2017-全国III卷-理科::7::occ1"
"统计与概率","20","2017","全国III卷-理科","18","1","solution","","核心是随机变量分布列与期望，属于统计与概率。","2017-全国III卷-理科::18::occ1"
"统计与概率","21","2017","全国III卷-文科","3","1","single_choice","","核心是折线图数据分析，属于统计。","2017-全国III卷-文科::3::occ1"
"统计与概率","22","2017","全国III卷-文科","8","1","single_choice","","核心是程序框图，通常归入统计与概率或算法，此处按常规。","2017-全国III卷-文科::8::occ1"
"统计与概率","23","2017","全国III卷-文科","18","1","solution","","核心是概率估计与利润计算，属于统计与概率。","2017-全国III卷-文科::18::occ1"
"统计与概率","24","2017","全国II卷-理科","7","1","single_choice","","核心是逻辑推理与概率，属于统计与概率。","2017-全国II卷-理科::7::occ1"
"统计与概率","25","2017","全国II卷-理科","8","1","single_choice","","核心是程序框图，通常归入统计与概率或算法。","2017-全国II卷-理科::8::occ1"
"统计与概率","26","2017","全国II卷-理科","13","1","fill_blank","","核心是二项分布的方差，属于概率。","2017-全国II卷-理科::13::occ1"
"统计与概率","27","2017","全国II卷-理科","18","1","solution","","核心是独立性检验与概率估计，属于统计与概率。","2017-全国II卷-理科::18::occ1"
"统计与概率","28","2017","全国II卷-文科","9","1","single_choice","","核心是逻辑推理与概率，属于统计与概率或逻辑，但通常归入概率。","2017-全国II卷-文科::9::occ1"
"统计与概率","29","2017","全国II卷-文科","10","1","single_choice","","核心是程序框图，但属于算法初步，通常归入统计与概率或单独，但此处按常规归入统计与概率。","2017-全国II卷-文科::10::occ1"
"统计与概率","30","2017","全国II卷-文科","11","1","single_choice","","核心是古典概型概率计算，属于概率。","2017-全国II卷-文科::11::occ1"
"统计与概率","31","2017","全国II卷-文科","19","1","solution","","核心是独立性检验与概率估计，属于统计与概率。","2017-全国II卷-文科::19::occ1"
"统计与概率","32","2017","全国I卷-理科","2","1","single_choice","","核心是几何概型概率计算，属于概率。","2017-全国I卷-理科::2::occ1"
"统计与概率","33","2017","全国I卷-理科","8","1","single_choice","","程序框图，属于算法，但高考中常归入统计与概率或单独，此处按常规归入统计与概率。","2017-全国I卷-理科::8::occ1"
"统计与概率","34","2017","全国I卷-理科","19","1","solution","","正态分布及统计推断，属于统计与概率。","2017-全国I卷-理科::19::occ1"
"统计与概率","35","2017","全国I卷-文科","2","1","single_choice","","评估稳定程度用标准差，属于统计。","2017-全国I卷-文科::2::occ1"
"统计与概率","36","2017","全国I卷-文科","4","1","single_choice","","几何概型求概率，属于概率。","2017-全国I卷-文科::4::occ1"
"统计与概率","37","2017","全国I卷-文科","10","1","single_choice","","程序框图，归入统计与概率。","2017-全国I卷-文科::10::occ1"
"统计与概率","38","2017","全国I卷-文科","19","1","solution","","相关系数及统计推断，属于统计与概率。","2017-全国I卷-文科::19::occ1"
"统计与概率","39","2018","全国III卷-理科","8","1","single_choice","","二项分布方差及概率比较，属于概率。","2018-全国III卷-理科::8::occ1"
"统计与概率","40","2018","全国III卷-理科","18","1","solution","","独立性检验，属于统计。","2018-全国III卷-理科::18::occ1"
"统计与概率","41","2018","全国III卷-文科","5","1","single_choice","","概率计算，属于概率。","2018-全国III卷-文科::5::occ1"
"统计与概率","42","2018","全国III卷-文科","14","1","fill_blank","","抽样方法选择，属于统计。","2018-全国III卷-文科::14::occ1"
"统计与概率","43","2018","全国III卷-文科","18","1","solution","","核心是独立性检验及列联表。","2018-全国III卷-文科::18::occ1"
"统计与概率","44","2018","全国II卷-理科","8","1","single_choice","","核心是古典概型概率计算。","2018-全国II卷-理科::8::occ1"
"统计与概率","45","2018","全国II卷-理科","18","1","solution","","核心是线性回归模型预测及模型选择。","2018-全国II卷-理科::18::occ1"
"统计与概率","46","2018","全国II卷-文科","5","1","single_choice","","核心是古典概型概率计算。","2018-全国II卷-文科::5::occ1"
"统计与概率","47","2018","全国II卷-文科","18","1","solution","","核心是线性回归模型预测及模型选择。","2018-全国II卷-文科::18::occ1"
"统计与概率","48","2018","全国I卷-理科","3","1","single_choice","","核心是饼图数据分析。","2018-全国I卷-理科::3::occ1"
"统计与概率","49","2018","全国I卷-理科","10","1","single_choice","","核心是几何概型概率比较。","2018-全国I卷-理科::10::occ1"
"统计与概率","50","2018","全国I卷-理科","20","1","solution","","核心是概率与期望计算及决策。","2018-全国I卷-理科::20::occ1"
"统计与概率","51","2018","全国I卷-文科","3","1","single_choice","","核心是饼图数据分析。","2018-全国I卷-文科::3::occ1"
"统计与概率","52","2018","全国I卷-文科","19","1","solution","","频率分布直方图与概率估计，属于统计与概率。","2018-全国I卷-文科::19::occ1"
"统计与概率","53","2019","全国III卷-理科","3","1","single_choice","","用样本估计总体，属于统计与概率。","2019-全国III卷-理科::3::occ1"
"统计与概率","54","2019","全国III卷-理科","17","1","solution","","频率分布直方图与平均值估计，属于统计与概率。","2019-全国III卷-理科::17::occ1"
"统计与概率","55","2019","全国III卷-文科","3","1","single_choice","计数原理","排列组合求概率，属于计数原理。","2019-全国III卷-文科::3::occ1"
"统计与概率","56","2019","全国III卷-文科","4","1","single_choice","","用样本估计总体，属于统计与概率。","2019-全国III卷-文科::4::occ1"
"统计与概率","57","2019","全国III卷-文科","17","1","solution","","频率分布直方图与平均值估计，属于统计与概率。","2019-全国III卷-文科::17::occ1"
"统计与概率","58","2019","全国II卷-理科","5","1","single_choice","","考查统计中的数字特征，属于统计与概率。","2019-全国II卷-理科::5::occ1"
"统计与概率","59","2019","全国II卷-理科","13","1","fill_blank","","平均值的估计，属于统计与概率。","2019-全国II卷-理科::13::occ1"
"统计与概率","60","2019","全国II卷-理科","18","1","solution","","乒乓球比赛概率计算，属于概率问题。","2019-全国II卷-理科::18::occ1"
"统计与概率","61","2019","全国II卷-文科","4","1","single_choice","","古典概型概率计算。","2019-全国II卷-文科::4::occ1"
"统计与概率","62","2019","全国II卷-文科","14","1","fill_blank","","计算平均正点率是统计中的均值估计问题。","2019-全国II卷-文科::14::occ1"
"统计与概率","63","2019","全国II卷-文科","19","1","solution","","频率分布、平均数与标准差估计，属于统计。","2019-全国II卷-文科::19::occ1"
"统计与概率","64","2019","全国I卷-理科","6","1","single_choice","计数原理","古典概型，核心是组合计数。","2019-全国I卷-理科::6::occ1"
"统计与概率","65","2019","全国I卷-理科","8","1","single_choice","","程序框图，归入统计与概率。","2019-全国I卷-理科::8::occ1"
"统计与概率","66","2019","全国I卷-理科","15","1","fill_blank","","概率计算，属于概率。","2019-全国I卷-理科::15::occ1"
"统计与概率","67","2019","全国I卷-理科","21","1","solution","","分布列、概率递推及等比数列证明，核心是概率统计。","2019-全国I卷-理科::21::occ1"
